2500.9,3179.9,3682,4211.1,3860.9,4030.8,4382,4984.9,4705.1,4555.5,4837.3,3339.2,161.85,169.67,0,2151.6,2328.6,2672.6,2849.2,3014.6,3509.3,1403.3,1575.6,1779,11274,11538,11948,12029,12161,11789,12297,12475,12543,12879,12913,13068,10495,10622,10792,10846,11109,11440,11532,11496,11621,13215,13517,13382
354.2,1051.8,1565.4,2087.5,1742.8,1911.9,2253.6,2836.7,2566.2,2423.1,2692.9,1217.8,1990.3,2319.8,2151.6,0,179.6,528.65,709.64,880.32,1392.6,780.44,621.16,403.83,9157.9,9403.8,9806.8,9886.6,10017,9649.9,10151,10329,10397,10733,10767,10922,8389.8,8513.4,8681.3,8735.1,8994.6,9322.8,9405.6,9367.2,9484.9,11069,11374,11237
174.6,872.94,1386.8,1908.2,1563.9,1732.8,2074,2658.1,2386.7,2243.5,2513.8,1039.2,2167.4,2497.1,2328.6,179.6,0,349.07,530.18,701.09,1214.2,959.84,799.25,581.42,8991.4,9233.5,9634.7,9714.1,9844.1,9478.4,9978,10156,10224,10559,10594,10748,8225.4,8348.5,8516,8569.6,8828.4,9156,9237,9198,9314.1,10895,11201,11064
174.51,525.62,1039.8,1559.4,1216.2,1384.7,1725,2312.4,2038.2,1894.5,2166.4,692.72,2511.8,2841.4,2672.6,528.65,349.07,0,181.48,353,867.94,1308.8,1147.2,929.28,8672.1,8905.7,9302.9,9381.7,9510.6,9148.1,9643.7,9821.3,9889.3,10224,10259,10413,7910.8,8032.6,8199.1,8252.4,8509.8,8835.8,8913.1,8872.8,8985.4,10560,10867,10730
355.81,344.49,858.54,1378,1034.7,1203.2,1543.9,2136,1858.6,1713.9,1988.3,511.83,2688.8,3018.3,2849.2,709.64,530.18,181.48,0,171.65,687.02,1490,1328.7,1110.7,8513.5,8741.6,9136.1,9214.4,9342.6,8982.3,9475.1,9652.6,9720.5,10055,10090,10244,7755.4,7876.4,8042.2,8095.2,8351.8,8676.6,8751.5,8710.3,8820.7,10391,10699,10561
527.02,172.92,686.89,1207.2,863.17,1031.8,1373.9,1972.8,1691.1,1544.7,1822.8,340.38,2854.5,3183.9,3014.6,880.32,701.09,353,171.65,0,515.5,1660.7,1500,1282.1,8369.2,8591.4,8982.9,9060.7,9188.1,8830.1,9320,9497.3,9565.1,9899.7,9934.2,10088,7614.7,7734.7,7899.9,7952.6,8208.1,8531.8,8604.1,8562,8669.8,10235,10544,10406
1041.1,342.59,173.34,701.78,352.07,522.1,873.19,1504.5,1203,1048,1344.6,175.22,3350.5,3679,3509.3,1392.6,1214.2,867.94,687.02,515.5,0,2172.2,2013.5,1795.7,7956.5,8157.9,8538.8,8614.6,8739.2,8389.8,8868.7,9045.4,9113,9446.3,9480.7,9634.1,7214.8,7331.6,7494,7545.9,7797.6,8116.9,8180.1,8134.8,8233.8,9780.7,10094,9953.9
1134.3,1832.1,2345.2,2867.9,2522.9,2692.1,3033.8,3609.7,3344.6,3202.9,3469,1997.6,1241.7,1567.6,1403.3,780.44,959.84,1308.8,1490,1660.7,2172.2,0,172.33,383.32,9871.7,10135,10546,10627,10760,10386,10896,11074,11142,11478,11513,11668,9094.6,9220.7,9390.4,9444.8,9706.8,10038,10129,10093,10218,11814,12116,11981
972.99,1672.1,2186.1,2706.5,2363.1,2531.8,2871.2,3441.9,3179.5,3039.4,3302.5,1838.5,1414,1739.9,1575.6,621.16,799.25,1147.2,1328.7,1500,2013.5,172.33,0,217.95,9699.6,9962.6,10374,10455,10588,10214,10724,10902,10970,11306,11341,11496,8922.8,9048.8,9218.4,9272.8,9534.8,9865.9,9956.3,9920.6,10046,11642,11944,11809
755.05,1454.2,1968.2,2488.6,2145.2,2313.9,2653.4,3226.4,2962.3,2821.7,3086.1,1620.6,1617.2,1945,1779,403.83,581.42,929.28,1110.7,1282.1,1795.7,383.32,217.95,0,9502.4,9760.3,10169,10250,10382,10010,10518,10696,10764,11100,11135,11289,8728.1,8853.4,9022.5,9076.7,9338,9668.3,9756.4,9719.9,9842.8,11436,11738,11603
8830.4,8229.4,7803.9,7315.5,7642.1,7490,7145.7,6476.7,6804.9,6973.8,6648.3,8098.3,11113,11436,11274,9157.9,8991.4,8672.1,8513.5,8369.2,7956.5,9871.7,9699.6,9502.4,0,622.35,1106.5,1203.6,1360,918.11,1508.9,1648.3,1704.1,1992.5,2023.1,2158.8,811.75,673.2,497.66,440.65,169.62,171.97,386.05,439.74,722.49,2285.7,2481.1,2388.1
9068.5,8444.8,7999.6,7496.9,7832.5,7674.9,7324.3,6660.9,6982.2,7149.6,6828.9,8306.7,11376,11702,11538,9403.8,9233.5,8905.7,8741.6,8591.4,8157.9,10135,9962.6,9760.3,622.35,0,512.62,612.54,773.08,316.33,927.72,1086.1,1148.6,1465.8,1499.1,1646.4,1299.7,1163,1007.2,956.54,736.94,533.54,279.37,189.9,107.81,1784.7,2031,1916.1
9467.8,8833,8377.6,7868.1,8208,8047.7,7694.6,7036.4,7352.8,7518.7,7201.9,8691.3,11786,12114,11948,9806.8,9634.7,9302.9,9136.1,8982.9,8538.8,10546,10374,10169,1106.5,512.62,0,99.914,260.47,196.31,415.34,578.53,643.43,971.3,1005.5,1157.1,1811.8,1675.5,1519.4,1468.2,1238.9,981.45,723.53,670.67,404.92,1300,1574.7,1447.5
9546.9,8910.1,8453,7942.4,8282.9,8122.2,7768.7,7111.7,7427.1,7592.7,7276.6,8767.8,11867,12195,12029,9886.6,9714.1,9381.7,9214.4,9060.7,8614.6,10627,10455,10250,1203.6,612.54,99.914,0,160.56,296.22,315.55,480.83,546.55,877.3,911.7,1064.3,1911.7,1775.4,1619.2,1568,1337.6,1075.5,819.43,769.17,504.83,1208.2,1490,1359.8
9676.4,9036.6,8576.9,8064.5,8406.1,8244.7,7890.6,7235.5,7549.2,7714.3,7399.6,8893.3,11999,12327,12161,10017,9844.1,9510.6,9342.6,9188.1,8739.2,10760,10588,10382,1360,773.08,260.47,160.56,0,456.78,155.3,325.84,393.16,728.49,763.2,917.15,2072.2,1936,1779.6,1728.3,1496.3,1227.8,974.68,927.75,665.39,1062.6,1356.7,1221.5
9312.2,8681.4,8229.7,7722.6,8060.9,7901.6,7549.3,6889.1,7207.3,7373.8,7055.5,8541,11627,11954,11789,9649.9,9478.4,9148.1,8982.3,8830.1,8389.8,10386,10214,10010,918.11,316.33,196.31,296.22,456.78,0,611.57,772.41,836.2,1159.4,1193.2,1343.1,1615.6,1479.2,1323.3,1272.3,1045.9,801.76,540.15,479.38,208.61,1484.1,1746.7,1624.7
9810,9167.7,8705.8,8192.1,8534.5,8372.6,8018,7364.6,7677,7841.6,7528,9023.6,12135,12463,12297,10151,9978,9643.7,9475.1,9320,8868.7,10896,10724,10518,1508.9,927.72,415.34,315.55,155.3,611.57,0,178.46,246.82,584.16,618.97,773.57,2227.2,2090.7,1933.7,1882,1647.8,1372.8,1123,1079.5,820.13,920.06,1225.7,1085.8
9987.6,9344.9,8882.3,8368.2,8710.9,8548.8,8194.1,7541.2,7853.2,8017.7,7704.3,9200.6,12313,12641,12475,10329,10156,9821.3,9652.6,9497.3,9045.4,11074,10902,10696,1648.3,1086.1,578.53,480.83,325.84,772.41,178.46,0,68.355,405.72,440.53,595.12,2385,2247.4,2087.2,2034.5,1793.3,1504.5,1262.9,1227.7,979.49,741.6,1050,908.55
10056,9412.6,8949.9,8435.6,8778.3,8616.2,8261.4,7608.7,7920.5,8085,7771.8,9268.2,12381,12709,12543,10397,10224,9889.3,9720.5,9565.1,9113,11142,10970,10764,1704.1,1148.6,643.43,546.55,393.16,836.2,246.82,68.355,0,337.36,372.18,526.76,2446.6,2308.6,2147.4,2094.4,1851,1558,1319.4,1286.9,1042.5,673.25,983.15,840.89
10391,9746.8,9282.8,8767.7,9111,8948.5,8593.5,7941.9,8252.8,8417,8104.5,9602,12717,13045,12879,10733,10559,10224,10055,9899.7,9446.3,11478,11306,11100,1992.5,1465.8,971.3,877.3,728.49,1159.4,584.16,405.72,337.36,0,34.815,189.42,2756.3,2617.1,2452,2397.7,2146.2,1837.7,1613.1,1591,1361.8,336.1,658.6,510.43
10426,9781.3,9317.2,8802,9145.3,8982.8,8627.8,7976.3,8287.2,8451.3,8138.9,9636.4,12752,13080,12913,10767,10594,10259,10090,9934.2,9480.7,11513,11341,11135,2023.1,1499.1,1005.5,911.7,763.2,1193.2,618.97,440.53,372.18,34.815,0,154.62,2788.6,2649.3,2483.9,2429.5,2177.4,1867.7,1644.3,1623.1,1395.2,301.33,625.87,476.87
10580,9935,9470.5,8955,9298.5,9135.8,8780.8,8129.6,8440.2,8604.2,8292.1,9790,12906,13234,13068,10922,10748,10413,10244,10088,9634.1,11668,11496,11289,2158.8,1646.4,1157.1,1064.3,917.15,1343.1,773.57,595.12,526.76,189.42,154.62,0,2931.4,2791.8,2625.1,2570.2,2315.4,2000.8,1783.1,1765.6,1543.5,146.87,482.4,329.56
8066.6,7478.8,7065.9,6588.1,6907.8,6759.6,6420.6,5750.7,6082,6251.2,5923.9,7352.1,10334,10656,10495,8389.8,8225.4,7910.8,7755.4,7614.7,7214.8,9094.6,8922.8,8728.1,811.75,1299.7,1811.8,1911.7,2072.2,1615.6,2227.2,2385,2446.6,2756.3,2788.6,2931.4,0,140.59,314.69,371.73,642.34,983.68,1154.8,1165.8,1407.1,3064.6,3279.4,3179.3
8189.1,7597.8,7181.7,6701.3,7022.7,6873.5,6533.1,5863.2,6193.9,6363.1,6036.1,7470,10461,10783,10622,8513.4,8348.5,8032.6,7876.4,7734.7,7331.6,9220.7,9048.8,8853.4,673.2,1163,1675.5,1775.4,1936,1479.2,2090.7,2247.4,2308.6,2617.1,2649.3,2791.8,140.59,0,175.54,232.56,503.59,845.17,1014.3,1026.3,1270.6,2924.6,3138.8,3038.8
8356.1,7762.1,7343.4,6860.7,7183.6,7033.6,6692.1,6022.3,6352.4,6521.5,6194.9,7633.4,10631,10953,10792,8681.3,8516,8199.1,8042.2,7899.9,7494,9390.4,9218.4,9022.5,497.66,1007.2,1519.4,1619.2,1779.6,1323.3,1933.7,2087.2,2147.4,2452,2483.9,2625.1,314.69,175.54,0,57.072,328.06,669.63,844.07,861.53,1115,2756.7,2966.8,2868.4
8409.6,7814.6,7395,6911.5,7234.9,7084.6,6742.7,6073,6402.8,6572,6245.4,7685.6,10685,11008,10846,8735.1,8569.6,8252.4,8095.2,7952.6,7545.9,9444.8,9272.8,9076.7,440.65,956.54,1468.2,1568,1728.3,1272.3,1882,2034.5,2094.4,2397.7,2429.5,2570.2,371.73,232.56,57.072,0,271.04,612.62,788.47,807.86,1064.3,2701.5,2910.5,2812.4
8667.8,8068.9,7645.5,7158.9,7484.4,7332.9,6989.4,6320.1,6649,6818,6492.1,7938.6,10948,11271,11109,8994.6,8828.4,8509.8,8351.8,8208.1,7797.6,9706.8,9534.8,9338,169.62,736.94,1238.9,1337.6,1496.3,1045.9,1647.8,1793.3,1851,2146.2,2177.4,2315.4,642.34,503.59,328.06,271.04,0,341.58,533.28,568.58,842.36,2444.2,2645.6,2550.4
8994.6,8391.2,7963.6,7473.5,7801.2,7648.4,7303.3,6634.7,6962.2,7131,6805.9,8259.5,11279,11603,11440,9322.8,9156,8835.8,8676.6,8531.8,8116.9,10038,9865.9,9668.3,171.97,533.54,981.45,1075.5,1227.8,801.76,1372.8,1504.5,1558,1837.7,1867.7,2000.8,983.68,845.17,669.63,612.62,341.58,0,262.67,343.72,621.84,2125.3,2314.2,2223.6
9073.8,8460.6,8024.3,7527.9,7859.5,7704.4,7356.4,6689.8,7014.6,7182.8,6859.6,8325.7,11370,11695,11532,9405.6,9237,8913.1,8751.5,8604.1,8180.1,10129,9956.3,9756.4,386.05,279.37,723.53,819.43,974.68,540.15,1123,1262.9,1319.4,1613.1,1644.3,1783.1,1154.8,1014.3,844.07,788.47,533.28,262.67,0,100.15,360.46,1913.3,2125.1,2024.6
9034.2,8417.4,7978.2,7479.7,7812.7,7656.7,7307.9,6642.1,6965.9,7133.9,6811.5,8281.5,11335,11660,11496,9367.2,9198,8872.8,8710.3,8562,8134.8,10093,9920.6,9719.9,439.74,189.9,670.67,769.17,927.75,479.38,1079.5,1227.7,1286.9,1591,1623.1,1765.6,1165.8,1026.3,861.53,807.86,568.58,343.72,100.15,0,283.64,1899.3,2124.6,2018.5
9148.7,8522.4,8074.8,7570.5,7907.1,7748.9,7397.6,6735.3,7055.6,7222.6,6902.8,8383.5,11459,11786,11621,9484.9,9314.1,8985.4,8820.7,8669.8,8233.8,10218,10046,9842.8,722.49,107.81,404.92,504.83,665.39,208.61,820.13,979.49,1042.5,1361.8,1395.2,1543.5,1407.1,1270.6,1115,1064.3,842.36,621.84,360.46,283.64,0,1682.8,1934.6,1817.3
10726,10082,9617,9101.4,9444.9,9282.3,8927.2,8276.2,8586.6,8750.6,8438.6,9936.6,13053,13381,13215,11069,10895,10560,10391,10235,9780.7,11814,11642,11436,2285.7,1784.7,1300,1208.2,1062.6,1484.1,920.06,741.6,673.25,336.1,301.33,146.87,3064.6,2924.6,2756.7,2701.5,2444.2,2125.3,1913.3,1899.3,1682.8,0,349.84,194.87
11033,10393,9931.4,9417.8,9760.2,9598.3,9243.7,8590.1,8902.7,9067.3,8753.6,10249,13356,13683,13517,11374,11201,10867,10699,10544,10094,12116,11944,11738,2481.1,2031,1574.7,1490,1356.7,1746.7,1225.7,1050,983.15,658.6,625.87,482.4,3279.4,3138.8,2966.8,2910.5,2645.6,2314.2,2125.1,2124.6,1934.6,349.84,0,155
10896,10253,9790.7,9276.3,9619.1,9456.9,9102.1,8449.6,8761.3,8925.6,8612.6,10109,13220,13548,13382,11237,11064,10730,10561,10406,9953.9,11981,11809,11603,2388.1,1916.1,1447.5,1359.8,1221.5,1624.7,1085.8,908.55,840.89,510.43,476.87,329.56,3179.3,3038.8,2868.4,2812.4,2550.4,2223.6,2024.6,2018.5,1817.3,194.87,155,0
